age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
66,5,1,0,0,1,0,0,3,1,568,7,999,0,1,-1.7,94.215,-40.3,0.87,4991.6,1
57,0,1,3,0,1,0,0,7,0,41,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
26,8,2,2,0,1,0,0,5,1,712,4,999,0,1,-1.8,92.843,-50.0,1.811,5099.1,1
41,1,1,0,0,0,0,0,0,1,243,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
45,1,2,2,0,0,0,1,4,1,185,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
46,0,1,3,0,1,1,1,8,4,149,1,999,0,1,-3.4,92.431,-26.9,0.724,5017.5,0
62,5,1,6,0,1,0,0,2,4,282,1,6,1,2,-3.0,92.713,-33.0,0.706,5023.5,1
35,0,0,6,0,1,0,0,1,4,108,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
26,10,2,5,0,0,0,1,6,2,7,7,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
42,9,1,3,0,0,1,1,7,2,66,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
68,5,0,3,0,1,0,0,8,1,130,4,999,2,0,-1.1,94.601,-49.5,1.0,4963.6,0
58,2,1,0,0,1,0,1,7,1,73,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
34,9,2,6,0,1,1,0,1,4,455,3,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
56,5,1,6,0,1,1,0,5,1,104,2,999,0,1,-1.8,92.843,-50.0,1.629,5099.1,0
33,6,2,6,0,0,0,1,7,2,168,1,999,0,1,-0.1,93.2,-42.0,4.245,5195.8,0
33,0,1,6,0,1,0,0,8,3,148,2,6,1,2,-3.4,92.431,-26.9,0.737,5017.5,1
42,0,2,6,0,0,1,1,4,2,122,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
36,0,1,6,0,0,0,0,6,1,91,3,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
33,0,0,3,0,0,0,0,1,3,271,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
34,0,0,6,0,1,0,0,6,3,25,4,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
64,5,1,6,0,1,1,0,0,3,159,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
37,1,1,3,0,1,0,0,0,1,233,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
30,9,1,3,0,1,0,0,1,3,385,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
32,0,0,3,0,0,0,1,6,3,325,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
32,9,1,6,0,1,0,0,1,2,228,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
49,0,0,2,0,1,0,1,6,2,312,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
46,9,0,5,0,0,0,0,6,1,78,1,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
20,8,2,0,0,1,1,0,0,3,240,1,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,1
45,0,1,6,0,1,1,1,6,4,369,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
53,9,1,6,0,1,0,0,7,1,158,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
38,9,1,5,0,1,0,0,5,2,182,1,999,0,1,-1.8,92.843,-50.0,1.757,5099.1,1
29,1,1,2,0,0,1,0,6,4,837,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
36,3,1,3,0,0,0,1,6,0,222,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
23,9,2,5,0,1,0,1,3,2,194,2,999,0,1,1.4,93.918,-42.7,4.966,5228.1,0
37,9,1,5,0,1,0,0,1,4,97,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
34,0,1,6,0,0,1,0,2,3,196,2,6,2,2,-3.0,92.713,-33.0,0.707,5023.5,1
34,9,1,5,0,1,0,0,1,0,50,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
35,0,1,6,0,1,0,0,6,1,109,1,999,0,1,-1.8,92.893,-46.2,1.264,5099.1,0
26,7,2,3,0,1,0,1,6,0,123,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
38,0,1,3,0,1,0,0,7,3,192,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
34,9,1,5,0,1,0,0,7,4,107,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
30,7,1,3,0,0,0,0,6,0,61,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
56,5,1,1,0,0,0,0,1,1,68,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
33,9,1,6,0,0,1,0,6,2,169,3,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
30,9,2,6,0,1,0,0,3,4,72,15,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
27,1,2,3,0,1,0,1,3,4,168,7,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
31,9,1,6,0,1,0,0,1,2,515,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
23,0,2,6,0,1,0,0,0,4,71,7,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
38,1,1,5,0,0,0,1,6,4,192,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
34,0,1,6,0,1,0,0,1,0,76,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
38,0,1,6,0,0,0,0,1,3,85,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
38,1,1,0,0,1,0,1,6,2,403,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
53,0,2,5,0,0,0,1,6,1,179,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
41,4,0,1,0,1,0,0,7,2,147,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
40,6,1,6,0,0,0,0,0,0,625,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
29,0,2,3,0,0,0,0,1,0,88,1,999,2,0,-2.9,92.201,-31.4,0.881,5076.2,0
42,1,1,2,0,0,1,1,4,0,213,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
37,4,1,6,0,1,0,1,6,0,97,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
39,3,1,2,0,1,1,0,7,1,272,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
32,0,1,3,0,1,0,1,7,2,60,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
39,9,1,5,0,0,0,0,6,2,20,8,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
49,0,1,3,0,1,0,0,1,3,129,8,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
55,0,1,0,0,0,0,1,4,2,137,4,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
33,0,1,3,0,1,0,1,1,4,578,2,999,0,1,-2.9,92.201,-31.4,0.854,5076.2,0
26,9,2,5,0,0,0,0,3,3,529,5,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
33,7,2,3,0,1,0,1,6,0,111,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
41,6,1,2,0,1,0,0,1,0,313,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
33,0,1,6,0,1,0,1,3,0,52,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
57,9,1,5,0,1,0,0,1,0,160,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
48,1,1,1,0,1,0,1,6,0,290,5,999,0,1,1.1,93.994,-36.4,4.864,5191.0,1
25,1,2,2,0,0,0,0,5,2,456,2,10,2,2,-1.8,93.369,-34.8,0.654,5008.7,1
28,9,2,5,0,0,0,0,3,4,76,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
23,5,2,5,0,1,0,0,3,2,102,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
26,10,2,6,0,1,0,0,0,3,184,1,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,1
29,0,2,2,0,1,0,0,6,2,111,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
33,1,2,2,0,0,0,1,4,1,109,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
26,0,1,3,0,0,1,0,7,4,112,1,999,1,0,-3.4,92.649,-30.1,0.719,5017.5,0
45,6,1,3,0,1,0,0,6,2,21,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
34,4,1,6,0,0,0,1,8,4,290,2,999,0,1,-3.4,92.431,-26.9,0.742,5017.5,1
42,1,1,1,0,0,0,1,6,1,266,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
33,9,1,5,0,0,0,0,1,0,922,7,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
45,9,0,5,0,1,1,0,7,3,178,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
47,0,1,6,0,0,0,0,1,4,470,1,4,2,2,-1.7,94.027,-38.3,0.9,4991.6,1
48,1,1,3,0,1,0,0,1,4,128,6,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
29,1,2,2,0,1,0,1,6,0,107,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
25,0,0,5,0,0,0,0,3,1,159,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
52,9,1,2,0,1,0,0,7,3,54,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
34,0,0,3,0,0,0,0,5,0,156,1,999,0,1,-1.8,93.369,-34.8,0.636,5008.7,0
30,9,1,5,0,1,0,0,8,1,215,1,6,1,2,-1.1,94.601,-49.5,1.032,4963.6,1
27,9,2,5,0,0,0,0,3,1,331,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
47,0,1,6,0,1,0,0,1,2,61,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
40,3,2,6,0,0,0,1,6,3,160,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
34,0,1,6,0,0,0,0,6,4,329,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
32,0,1,6,0,0,0,0,6,2,366,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
23,6,2,2,0,0,0,0,6,2,254,11,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
37,1,2,5,0,1,0,1,6,3,213,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
31,9,1,6,0,1,0,0,4,0,276,2,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
41,0,0,5,0,0,0,0,6,1,16,10,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
30,0,1,6,0,0,1,0,1,1,753,2,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
47,9,0,3,0,1,0,0,3,2,149,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
40,0,0,5,0,0,0,1,6,4,509,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
30,0,1,2,0,1,1,0,7,2,539,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
27,9,1,6,0,1,0,0,6,0,131,3,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
45,2,1,6,0,1,0,0,6,4,1074,4,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,1
41,0,2,3,0,0,0,0,6,1,207,4,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
37,1,1,1,0,0,0,0,6,3,1085,3,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,1
53,6,1,6,0,1,0,0,7,0,528,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
47,9,2,6,0,0,1,1,4,1,67,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
37,7,1,2,0,1,0,0,6,2,166,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
32,9,1,6,0,1,0,0,7,2,245,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
41,9,0,6,0,0,0,0,1,2,140,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
51,10,1,0,0,0,1,1,4,4,85,5,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
46,7,0,3,0,0,1,0,3,3,246,17,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
30,10,2,2,0,0,0,0,0,4,142,4,999,0,1,-1.8,93.075,-47.1,1.445,5099.1,1
20,8,2,3,0,0,0,0,7,4,131,1,999,3,0,-3.4,92.649,-30.1,0.715,5017.5,1
45,4,1,6,0,1,0,0,1,4,88,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
54,1,1,0,0,1,0,0,1,2,86,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
41,1,1,2,0,0,0,0,6,4,309,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
55,4,1,6,0,1,0,0,1,4,52,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
27,1,2,2,0,1,1,0,3,1,80,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
34,0,2,6,0,1,0,0,3,4,337,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
38,1,1,2,0,1,0,0,6,2,259,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
25,7,0,3,0,0,0,1,6,2,219,4,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
29,0,2,6,0,0,0,0,1,2,134,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
49,4,1,6,0,1,0,0,7,3,116,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
56,0,1,3,0,1,1,1,6,1,197,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
50,1,1,0,0,1,0,0,7,4,139,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
39,4,1,6,0,0,0,1,6,0,169,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
32,9,2,5,0,0,0,0,1,0,309,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
48,1,1,0,0,1,0,1,6,4,158,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
31,1,1,2,0,0,0,0,6,3,365,2,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
37,9,2,6,0,0,0,1,6,0,255,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
20,8,2,3,0,1,0,0,4,0,201,2,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
39,1,1,2,0,1,0,0,6,3,323,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
24,1,1,2,0,0,0,1,3,1,171,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
27,0,0,3,0,0,0,1,4,2,138,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
88,5,1,0,0,1,0,0,9,1,213,7,999,0,1,-1.1,94.199,-37.5,0.882,4963.6,0
35,0,2,6,0,0,0,0,7,0,360,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
53,1,1,2,0,1,0,1,6,0,373,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39,1,1,2,0,1,0,0,9,1,791,3,999,0,1,-1.1,94.199,-37.5,0.882,4963.6,0
49,9,1,5,0,1,0,0,3,2,15,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
35,7,0,3,0,1,0,0,6,3,211,5,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
41,3,1,3,0,0,0,1,6,0,206,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
46,10,1,6,0,1,1,0,9,1,161,1,999,0,1,-3.4,92.379,-29.8,0.771,5017.5,0
31,0,0,3,0,1,0,0,6,1,274,2,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
28,1,1,2,0,0,0,1,6,0,254,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
39,0,1,6,0,1,0,0,7,1,407,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
52,1,0,2,0,1,0,0,3,4,275,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
57,9,1,5,0,1,0,0,0,3,232,1,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,0
41,1,1,3,0,1,0,1,6,0,70,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
49,5,0,5,0,1,1,1,1,3,128,8,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
42,2,2,6,0,0,0,0,3,1,49,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
54,9,1,5,0,1,0,0,1,4,14,10,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
72,5,1,0,0,1,0,0,7,4,406,1,999,1,0,-3.4,92.649,-30.1,0.715,5017.5,1
32,0,1,6,0,0,1,1,8,1,27,1,999,0,1,-0.1,93.798,-40.4,4.912,5195.8,0
35,1,1,3,0,0,0,0,6,4,285,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
47,10,1,5,0,1,0,0,7,4,248,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
53,0,1,6,0,1,0,1,6,3,118,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
34,9,1,5,0,0,0,0,7,2,144,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
31,0,1,6,0,0,0,1,6,0,370,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
34,9,1,5,0,1,0,0,0,2,258,2,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
36,0,1,6,0,0,0,1,4,1,199,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
29,4,2,6,0,1,0,0,6,3,112,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
44,0,2,2,0,1,1,0,3,1,145,5,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
53,1,2,2,0,1,0,1,4,1,91,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
34,7,1,3,0,0,0,1,6,3,514,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
59,10,1,5,0,1,0,0,1,0,378,2,999,1,0,-2.9,92.201,-31.4,0.881,5076.2,0
29,1,2,3,0,1,0,0,3,3,966,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,1
34,9,0,5,0,0,0,1,1,0,336,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
25,8,2,3,0,0,0,0,0,4,54,1,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,0
30,9,2,5,0,0,0,0,3,3,156,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
44,0,1,6,0,0,0,1,4,0,8,10,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
49,0,1,2,0,0,1,0,1,4,100,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
40,4,1,6,0,0,1,0,1,1,121,1,999,1,0,-2.9,92.201,-31.4,0.884,5076.2,0
36,7,2,3,0,1,0,0,6,1,566,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
28,7,1,3,0,0,0,0,3,3,171,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
33,9,0,5,0,0,0,1,6,4,85,4,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
60,4,1,6,0,0,0,0,3,0,241,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
31,7,2,1,0,1,0,0,6,4,734,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
46,1,0,0,0,1,0,1,6,0,157,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
37,1,1,5,0,1,0,0,6,1,68,1,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
32,7,2,5,0,1,1,1,6,0,249,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
29,1,1,1,0,0,0,0,6,3,342,1,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,1,2,2,0,1,0,0,7,1,214,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
38,1,1,0,0,0,0,1,6,1,241,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
34,7,0,3,0,0,0,1,3,2,212,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
31,0,0,3,0,1,1,1,4,3,287,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
34,4,1,6,0,1,0,0,1,2,294,6,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
39,4,1,6,0,0,0,1,4,4,129,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
34,1,1,2,0,1,0,1,6,1,513,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
49,0,1,3,0,1,0,0,6,4,115,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
51,4,1,6,0,1,0,0,1,2,386,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
45,4,1,6,0,0,0,0,3,2,843,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
47,0,1,2,0,0,0,0,7,2,164,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
32,9,1,5,0,1,0,0,1,4,159,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
29,9,2,5,0,1,0,0,7,0,1555,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
29,0,2,3,0,1,0,1,6,1,41,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
38,9,2,2,0,0,0,0,6,1,572,7,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
30,0,1,6,0,1,1,0,1,2,67,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
41,9,1,5,0,1,0,0,0,0,51,6,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
47,1,1,2,0,1,0,1,4,2,955,4,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
46,2,1,3,0,1,0,0,1,1,109,1,999,0,1,-2.9,92.201,-31.4,0.861,5076.2,0
35,7,1,3,0,0,0,0,6,1,130,3,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0
36,3,0,2,0,1,0,0,7,3,59,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
31,7,1,6,0,1,0,0,1,3,159,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
40,2,1,0,0,1,1,0,7,4,322,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
48,2,1,0,0,0,0,1,6,2,348,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
55,0,1,3,0,1,0,0,0,4,140,3,999,1,0,-1.8,93.075,-47.1,1.415,5099.1,0
23,0,2,5,0,1,0,0,3,4,332,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
43,7,2,3,0,0,0,0,6,2,337,5,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
59,1,1,1,0,1,0,1,4,3,133,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
51,1,1,2,0,1,0,0,8,2,746,2,999,0,1,-3.4,92.431,-26.9,0.722,5017.5,1
22,8,2,3,0,1,1,0,6,3,131,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
35,1,1,2,0,0,0,0,6,4,297,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
31,0,2,6,0,0,0,0,7,2,101,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
33,6,1,2,0,0,0,1,6,0,100,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
53,4,1,6,0,1,0,0,1,1,342,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
29,0,0,5,0,0,1,0,7,4,1435,3,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
45,9,1,5,0,0,0,0,8,2,504,1,6,1,2,-3.4,92.431,-26.9,0.733,5017.5,1
23,1,2,3,0,0,0,0,6,1,380,2,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0
29,1,2,3,0,1,0,1,4,2,1318,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
39,9,1,5,0,0,0,1,6,0,197,12,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
38,1,2,6,0,0,0,1,6,4,109,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
34,9,2,5,0,1,0,1,3,3,157,1,999,0,1,1.4,93.918,-42.7,4.955,5228.1,0
32,9,2,5,0,1,0,0,6,0,347,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
56,1,1,0,0,0,0,0,1,0,263,7,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
47,5,0,6,0,0,0,0,6,3,175,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
31,0,2,6,0,1,0,0,3,3,214,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
34,9,2,6,0,1,0,0,1,2,90,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
28,1,1,2,0,1,0,0,6,0,14,2,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
39,9,1,6,0,0,0,0,3,3,62,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
35,1,1,2,0,0,0,0,0,1,207,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
37,1,1,2,0,1,1,1,6,2,87,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
44,0,1,3,0,0,0,0,3,2,42,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
41,9,1,5,0,0,0,0,4,3,160,2,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,1
31,1,1,1,0,0,1,1,4,1,154,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
30,0,2,6,0,1,0,0,1,2,244,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
36,4,1,0,0,1,0,0,8,1,109,3,999,0,1,-3.4,92.431,-26.9,0.739,5017.5,0
53,5,0,0,0,0,0,1,6,1,460,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
57,4,0,6,0,1,0,1,6,1,117,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
34,0,1,6,0,1,1,1,6,1,147,6,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
31,9,2,6,0,1,0,0,1,1,143,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
45,0,1,2,0,1,0,1,6,2,1611,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
36,0,1,3,0,1,0,1,6,1,133,1,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
22,8,2,3,0,0,1,0,3,4,349,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
55,0,1,3,0,0,0,1,8,1,317,2,10,3,2,-1.1,94.601,-49.5,0.977,4963.6,0
31,1,1,2,0,1,0,1,6,0,22,7,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
47,1,1,0,0,1,0,0,3,1,82,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
52,0,2,2,0,1,0,0,7,3,296,1,6,1,2,-0.1,93.2,-42.0,4.153,5195.8,0
37,9,2,5,0,1,0,1,6,0,391,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
45,7,1,5,0,1,0,1,6,1,221,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
54,5,1,0,0,1,0,0,0,0,263,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
48,9,2,3,0,1,1,1,6,0,115,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
27,8,2,3,0,0,1,0,7,3,326,1,999,0,1,-1.1,94.767,-50.8,1.049,4963.6,0
36,9,2,5,0,0,0,0,1,1,304,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
